DISTRICTS,SOIL_TYPE,COMMODITIES,SEASONS,WATER_REQ,Min_Temp,Max_Temp,Ideal_Hum,N,P,K
Mysuru (Mysore),Red Soil,Seemebadnekai,Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Seemebadnekai,Summer,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,"Sesamum(Sesame,Gingelly,Til)",Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,"Sesamum(Sesame,Gingelly,Til)",Post-Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Spinach,Annual,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Surat Beans(Papadi),Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Surat Beans(Papadi),Winter,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Sweet Potato,Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Sweet Potato,Summer,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Sweet Potato,Winter,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Tamarind Fruit,Annual,LOW,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Thondekai,Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Thondekai,Summer,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Turmeric,Monsoon,MODERATE,20,30,60,80,45,50
Mysuru (Mysore),Red Soil,Tomatao,Monsoon,MODERATE,18,30,65,100,60,60
Mysuru (Mysore),Red Soil,Tomatao,Summer,MODERATE,18,30,65,100,60,60
Mysuru (Mysore),Red Soil,Tomatao,Winter',MODERATE,18,30,65,100,60,60
Mysuru (Mysore),Red Soil,White Peas,Post-Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Bajra(Pearl Millet/Cumbu),Monsoon,LOW,25,38,45,50,30,30
Raichur,Black Soil,Bajra(Pearl Millet/Cumbu),Post-Monsoon,LOW,25,38,45,50,30,30
Raichur,Black Soil,Bajra(Pearl Millet/Cumbu),Summer,LOW,25,38,45,50,30,30
Raichur,Black Soil,Banana,Annual,HIGH,15,35,80,110,80,200
Raichur,Black Soil,Bhindi(Ladies Finger),Monsoon,MODERATE,22,35,65,60,40,40
Raichur,Black Soil,Bhindi(Ladies Finger),Summer,MODERATE,22,35,65,60,40,40
Raichur,Black Soil,Bitter gourd,Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Bitter gourd,Summer,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Bottle gourd,Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Bottle gourd,Summer,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Brinjal,Monsoon,MODERATE,20,32,65,80,50,50
Raichur,Black Soil,Brinjal,Summer,MODERATE,20,32,65,80,50,50
Raichur,Black Soil,Brinjal,Winter,MODERATE,20,32,65,80,50,50
Raichur,Black Soil,Capsicum,Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Capsicum,Post-Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Cucumber(Kheera),Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Cucumber(Kheera),Summer,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Green Avare(W),Post-Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Green Chilli,Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Green Chilli,Summer,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Groundnut,Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Guava,Annual,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Jowar(Sorghum),Monsoon,LOW,24,34,50,60,30,30
Raichur,Black Soil,Jowar(Sorghum),Post-Monsoon,LOW,24,34,50,60,30,30
Raichur,Black Soil,Karbuja(Musk Melon),Summer,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Lemon,Annual,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Maize,Monsoon,MODERATE,18,32,65,70,40,45
Raichur,Black Soil,Mango,Summer,MODERATE,24,34,55,80,45,90
Raichur,Black Soil,Mango(Raw-Ripe),Summer,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Millets,Monsoon,LOW,20,30,60,80,45,50
Raichur,Black Soil,Mustard,Post-Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Onion,Monsoon,MODERATE,15,27,55,100,50,50
Raichur,Black Soil,Onion,Post-Monsoon,MODERATE,15,27,55,100,50,50
Raichur,Black Soil,Onion Green,Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Onion Green,Post-Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Orange,Annual,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Papaya,Annual,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Papaya(Raw),Annual,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Pomegranate,Annual,MODERATE,20,35,45,70,40,60
Raichur,Black Soil,Pumpkin,Mosoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Pumpkin,Summer,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Red Gram,Monsoon,LOW,20,30,60,80,45,50
Raichur,Black Soil,Ridgegourd(Tori),Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Ridgegourd(Tori),Summer,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Round gourd,Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Season Leaves,Annual,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,"Sesamum(Sesame,Gingelly,Til)",Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,"Sesamum(Sesame,Gingelly,Til)",Post-Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Snakegourd,Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Snakegourd,Post-Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Soanf,Post-Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Soyabean,Monsoon,MODERATE,20,32,65,40,60,50
Raichur,Black Soil,Sponge gourd,Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Sponge gourd,Summer,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Sugarcane,Annual,HIGH,20,35,80,150,70,120
Raichur,Black Soil,Surat Beans(Papadi),Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Surat Beans(Papadi),Winter,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Sweet Pumpkin,Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Sweet Pumpkin,Summer,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Tamarind Fruit,Annual,LOW,20,30,60,80,45,50
Raichur,Black Soil,Tender Coconut,Annual,HIGH,20,30,60,80,45,50
Raichur,Black Soil,Thondekai,Monsoon,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Thondekai,Summer,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Tomatao,Monsoon,MODERATE,18,30,65,100,60,60
Raichur,Black Soil,Tomatao,Summer,MODERATE,18,30,65,100,60,60
Raichur,Black Soil,Tomatao,Winter',MODERATE,18,30,65,100,60,60
Raichur,Black Soil,Water Melon,Summer,MODERATE,20,30,60,80,45,50
Raichur,Black Soil,Wheat,Post-Monsoon,MODERATE,10,26,55,100,50,40
Ramanagara,Red Soil,Bajra(Pearl Millet/Cumbu),Monsoon,LOW,25,38,45,50,30,30
Ramanagara,Red Soil,Bajra(Pearl Millet/Cumbu),Post-Monsoon,LOW,25,38,45,50,30,30
Ramanagara,Red Soil,Bajra(Pearl Millet/Cumbu),Summer,LOW,25,38,45,50,30,30
Ramanagara,Red Soil,Banana,Annual,HIGH,15,35,80,110,80,200
Ramanagara,Red Soil,Brinjal,Monsoon,MODERATE,20,32,65,80,50,50
Ramanagara,Red Soil,Brinjal,Summer,MODERATE,20,32,65,80,50,50
Ramanagara,Red Soil,Brinjal,Winter,MODERATE,20,32,65,80,50,50
Ramanagara,Red Soil,Cabbage,Winter,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Carrot,Post-Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Cauliflower,Winter,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Coconut,Annual,HIGH,20,32,80,100,60,150
Ramanagara,Red Soil,Ginger(Green),Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Green Avare(W),Post-Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Green Chilli,Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Green Chilli,Summer,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Green Peas,Post-Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Groundnut,Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Guava,Annual,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Lemon,Annual,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Maize,Monsoon,MODERATE,18,32,65,70,40,45
Ramanagara,Red Soil,Mango,Summer,MODERATE,24,34,55,80,45,90
Ramanagara,Red Soil,Mango(Raw-Ripe),Summer,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Marigold(Calcutta),Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Marigold(Calcutta),Post-Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Marigold(loose),Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Marigold(loose),Post-Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Millets,Monsoon,LOW,20,30,60,80,45,50
Ramanagara,Red Soil,Onion,Monsoon,MODERATE,15,27,55,100,50,50
Ramanagara,Red Soil,Onion,Post-Monsoon,MODERATE,15,27,55,100,50,50
Ramanagara,Red Soil,Onion Green,Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Onion Green,Post-Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Orange,Annual,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Papaya,Annual,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Papaya(Raw),Annual,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Pineapple,Annual,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Potato,Monsoon,MODERATE,15,25,75,120,60,110
Ramanagara,Red Soil,Potato,Post-Monsoon,MODERATE,15,25,75,120,60,110
Ramanagara,Red Soil,Raddish,Post-Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Red Gram,Monsoon,LOW,20,30,60,80,45,50
Ramanagara,Red Soil,Rose(Local),Annual,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Rubber,Annual,HIGH,20,30,60,80,45,50
Ramanagara,Red Soil,Season Leaves,Annual,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Seemebadnekai,Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Seemebadnekai,Summer,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,"Sesamum(Sesame,Gingelly,Til)",Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,"Sesamum(Sesame,Gingelly,Til)",Post-Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Spinach,Annual,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Surat Beans(Papadi),Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Surat Beans(Papadi),Winter,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Sweet Potato,Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Sweet Potato,Summer,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Sweet Potato,Winter,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Tamarind Fruit,Annual,LOW,20,30,60,80,45,50
Ramanagara,Red Soil,Thondekai,Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Thondekai,Summer,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Turmeric,Monsoon,MODERATE,20,30,60,80,45,50
Ramanagara,Red Soil,Tomatao,Monsoon,MODERATE,18,30,65,100,60,60
Ramanagara,Red Soil,Tomatao,Summer,MODERATE,18,30,65,100,60,60
Ramanagara,Red Soil,Tomatao,Winter',MODERATE,18,30,65,100,60,60
Ramanagara,Red Soil,White Peas,Post-Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Banana,Annual,HIGH,15,35,80,110,80,200
Shivamogga (Shimoga),Coastal Alluvial Soil,Beans,Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Bhindi(Ladies Finger),Monsoon,MODERATE,22,35,65,60,40,40
Shivamogga (Shimoga),Coastal Alluvial Soil,Bhindi(Ladies Finger),Summer,MODERATE,22,35,65,60,40,40
Shivamogga (Shimoga),Coastal Alluvial Soil,Bitter gourd,Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Bitter gourd,Summer,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Bottle gourd,Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Bottle gourd,Summer,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Brinjal,Monsoon,MODERATE,20,32,65,80,50,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Brinjal,Summer,MODERATE,20,32,65,80,50,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Brinjal,Winter,MODERATE,20,32,65,80,50,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Cabbage,Winter,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Capsicum,Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Capsicum,Post-Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Carrot,Post-Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Cauliflower,Winter,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Coconut,Annual,HIGH,20,32,80,100,60,150
Shivamogga (Shimoga),Coastal Alluvial Soil,Cucumber(Kheera),Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Cucumber(Kheera),Summer,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Ginger(Green),Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Green Chilli,Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Green Chilli,Summer,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Green Peas,Post-Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Guava,Annual,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Jowar(Sorghum),Monsoon,LOW,24,34,50,60,30,30
Shivamogga (Shimoga),Coastal Alluvial Soil,Jowar(Sorghum),Post-Monsoon,LOW,24,34,50,60,30,30
Shivamogga (Shimoga),Coastal Alluvial Soil,Jute,Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Karbuja(Musk Melon),Summer,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Lemon,Annual,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Maize,Monsoon,MODERATE,18,32,65,70,40,45
Shivamogga (Shimoga),Coastal Alluvial Soil,Mango,Summer,MODERATE,24,34,55,80,45,90
Shivamogga (Shimoga),Coastal Alluvial Soil,Mango(Raw-Ripe),Summer,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Marigold(Calcutta),Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Marigold(Calcutta),Post-Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Marigold(loose),Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Marigold(loose),Post-Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Mustard,Post-Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Onion,Monsoon,MODERATE,15,27,55,100,50,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Onion,Post-Monsoon,MODERATE,15,27,55,100,50,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Onion Green,Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Onion Green,Post-Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Orange,Annual,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Paddy(Basmati),Monsoon,HIGH,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Paddy(Basmati),Summer,HIGH,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Paddy(Common),Monsoon,HIGH,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Paddy(Common),Summer,HIGH,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Papaya,Annual,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Papaya(Raw),Annual,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Pointed gourd(Parval),Summer,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Pointed gourd(Parval),Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Pomegranate,Annual,MODERATE,20,35,45,70,40,60
Shivamogga (Shimoga),Coastal Alluvial Soil,Potato,Monsoon,MODERATE,15,25,75,120,60,110
Shivamogga (Shimoga),Coastal Alluvial Soil,Potato,Post-Monsoon,MODERATE,15,25,75,120,60,110
Shivamogga (Shimoga),Coastal Alluvial Soil,Pumpkin,Mosoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Pumpkin,Summer,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Raddish,Post-Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Rice,Monsoon,HIGH,20,35,85,90,42,43
Shivamogga (Shimoga),Coastal Alluvial Soil,Rice,Summer,HIGH,20,35,85,90,42,43
Shivamogga (Shimoga),Coastal Alluvial Soil,Ridgegourd(Tori),Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Ridgegourd(Tori),Summer,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Rose(Local),Annual,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Round gourd,Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Seemebadnekai,Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Seemebadnekai,Summer,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,"Sesamum(Sesame,Gingelly,Til)",Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,"Sesamum(Sesame,Gingelly,Til)",Post-Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Snakegourd,Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Snakegourd,Post-Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Soanf,Post-Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Soyabean,Monsoon,MODERATE,20,32,65,40,60,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Spinach,Annual,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Sponge gourd,Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Sponge gourd,Summer,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Sugarcane,Annual,HIGH,20,35,80,150,70,120
Shivamogga (Shimoga),Coastal Alluvial Soil,Sweet Potato,Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Sweet Potato,Summer,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Sweet Potato,Winter,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Sweet Pumpkin,Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Sweet Pumpkin,Summer,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Tender Coconut,Annual,HIGH,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Thondekai,Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Thondekai,Summer,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Turmeric,Monsoon,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Tomatao,Monsoon,MODERATE,18,30,65,100,60,60
Shivamogga (Shimoga),Coastal Alluvial Soil,Tomatao,Summer,MODERATE,18,30,65,100,60,60
Shivamogga (Shimoga),Coastal Alluvial Soil,Tomatao,Winter',MODERATE,18,30,65,100,60,60
Shivamogga (Shimoga),Coastal Alluvial Soil,Water Melon,Summer,MODERATE,20,30,60,80,45,50
Shivamogga (Shimoga),Coastal Alluvial Soil,Wheat,Post-Monsoon,MODERATE,10,26,55,100,50,40
Shivamogga (Shimoga),Coastal Alluvial Soil,White Peas,Post-Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Bajra(Pearl Millet/Cumbu),Monsoon,LOW,25,38,45,50,30,30
Tumakuru (Tumkur),Red Soil,Bajra(Pearl Millet/Cumbu),Post-Monsoon,LOW,25,38,45,50,30,30
Tumakuru (Tumkur),Red Soil,Bajra(Pearl Millet/Cumbu),Summer,LOW,25,38,45,50,30,30
Tumakuru (Tumkur),Red Soil,Banana,Annual,HIGH,15,35,80,110,80,200
Tumakuru (Tumkur),Red Soil,Brinjal,Monsoon,MODERATE,20,32,65,80,50,50
Tumakuru (Tumkur),Red Soil,Brinjal,Summer,MODERATE,20,32,65,80,50,50
Tumakuru (Tumkur),Red Soil,Brinjal,Winter,MODERATE,20,32,65,80,50,50
Tumakuru (Tumkur),Red Soil,Cabbage,Winter,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Carrot,Post-Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Cauliflower,Winter,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Coconut,Annual,HIGH,20,32,80,100,60,150
Tumakuru (Tumkur),Red Soil,Ginger(Green),Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Green Avare(W),Post-Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Green Chilli,Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Green Chilli,Summer,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Green Peas,Post-Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Groundnut,Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Guava,Annual,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Lemon,Annual,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Maize,Monsoon,MODERATE,18,32,65,70,40,45
Tumakuru (Tumkur),Red Soil,Mango,Summer,MODERATE,24,34,55,80,45,90
Tumakuru (Tumkur),Red Soil,Mango(Raw-Ripe),Summer,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Marigold(Calcutta),Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Marigold(Calcutta),Post-Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Marigold(loose),Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Marigold(loose),Post-Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Millets,Monsoon,LOW,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Onion,Monsoon,MODERATE,15,27,55,100,50,50
Tumakuru (Tumkur),Red Soil,Onion,Post-Monsoon,MODERATE,15,27,55,100,50,50
Tumakuru (Tumkur),Red Soil,Onion Green,Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Onion Green,Post-Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Orange,Annual,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Papaya,Annual,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Papaya(Raw),Annual,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Pineapple,Annual,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Potato,Monsoon,MODERATE,15,25,75,120,60,110
Tumakuru (Tumkur),Red Soil,Potato,Post-Monsoon,MODERATE,15,25,75,120,60,110
Tumakuru (Tumkur),Red Soil,Raddish,Post-Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Red Gram,Monsoon,LOW,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Rose(Local),Annual,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Rubber,Annual,HIGH,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Season Leaves,Annual,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Seemebadnekai,Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Seemebadnekai,Summer,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,"Sesamum(Sesame,Gingelly,Til)",Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,"Sesamum(Sesame,Gingelly,Til)",Post-Monsoon,MODERATE,20,30,60,80,45,50
Tumakuru (Tumkur),Red Soil,Spinach,Annual,MODERATE,20,30,60,80,45,50
